Source Table Name,Start Date,End Date,Quantity,Revenue [multi-ccy],Currency (use),Country,BN Identifier,epub ISBN,Paperback ISBN,Apple Identifier,ASIN,KDP - Royalty Type,KDP - Transaction Type,List Price [multi-ccy],ISBN Hardcover (use),Unit revenue,Revenue [USD],Title,Author,Sale Date
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620159453,,1620159457,,,15.95,,,5.7,The Broken Half,,6/7/15
CreateSpace,6/1/15,6/30/15,1,4.69,USD,United States,,,9781620151587,,1620151588,,,14.95,,,4.69,Just Friends with Benefits,,6/7/15
CreateSpace,6/1/15,6/30/15,1,4.96,USD,United States,,,9781620157282,,1620157284,,,13.95,,,4.96,Midnight,,6/7/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/7/15
CreateSpace,6/1/15,6/30/15,1,6.2,USD,United States,,,9781620153499,,1620153491,,,16.95,,,6.2,Biking Uphill,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.27,USD,United States,,,9781620156223,,1620156229,,,13.95,,,5.27,Out from Under,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.44,USD,United States,,,9781620158890,,1620158892,,,15.95,,,5.44,Sandcastle and Other Stories - The Complete Edition,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620159453,,1620159457,,,15.95,,,5.7,The Broken Half,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.2,USD,United States,,,9781620155011,,162015501X,,,13.95,,,5.2,The Heiress of Santorini,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5,USD,United States,,,9781620157640,,1620157640,,,11.95,,,5,Nowhere Train,,6/7/15
CreateSpace,6/1/15,6/30/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,6/7/15
CreateSpace,6/1/15,6/30/15,1,3.84,USD,United States,,,9781620151815,,1620151812,,,9.99,,,3.84,Bending Time,,6/7/15
CreateSpace,6/1/15,6/30/15,1,3.56,USD,United States,,,9781620157213,,1620157217,,,10.99,,,3.56,"The Adventures of Emery Jones, Boy Science Wonder: The Hard Problem",,6/7/15
CreateSpace,6/1/15,6/30/15,1,8.15,USD,United States,,,9781620159538,,1620159538,,,19.95,,,8.15,The Seduction of Mallory McKenzie,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/7/15
CreateSpace,6/1/15,6/30/15,1,6.04,USD,United States,,,9781620159545,,1620159546,,,16.95,,,6.04,Downcast,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/7/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/7/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/8/15
CreateSpace,6/1/15,6/30/15,1,6.8,USD,United States,,,9781620152188,,1620152185,,,19.95,,,6.8,What Echoes Render,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.34,USD,United States,,,9781620153581,,1620153580,,,13.95,,,5.34,Is This All There Is?,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.46,USD,United States,,,9781935961390,,193596139X,,,14.95,,,5.46,Ring of Fire,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.24,USD,United States,,,9781620154649,,1620154641,,,13.95,,,5.24,Dangled Carat,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.17,USD,United States,,,9781620151679,,1620151677,,,15.95,,,5.17,The Old Cape House,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620156476,,1620156474,,,15.95,,,5.89,A Soldier's Wish,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.29,USD,United States,,,9781620157596,,1620157594,,,14.95,,,5.29,Catching Tatum,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.32,USD,United States,,,9781935961246,,1935961241,,,14.95,,,5.32,Throwaway,,6/8/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/9/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/9/15
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620159453,,1620159457,,,15.95,,,5.7,The Broken Half,,6/9/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.69,USD,United States,,,9781620151587,,1620151588,,,14.95,,,4.69,Just Friends with Benefits,,6/9/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/9/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/9/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/9/15
CreateSpace,6/1/15,6/30/15,1,3.82,USD,United States,,,9781620158487,,1620158485,,,9.95,,,3.82,Intentional Fitness: Working Out Your Salvation,,6/9/15
CreateSpace,6/1/15,6/30/15,1,6.04,USD,United States,,,9781620159545,,1620159546,,,16.95,,,6.04,Downcast,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/9/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.48,USD,United States,,,9781513700212,,1513700219,,,11.95,,,4.48,Forbidden Darkness,,6/9/15
CreateSpace,6/1/15,6/30/15,1,6.18,USD,United States,,,9781620156728,,1620156725,,,16.95,,,6.18,Summer Champagne,,6/9/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/9/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/9/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/9/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.26,USD,United States,,,9781620157619,,1620157616,,,11.95,,,4.26,The Legend of the Light Keeper,,6/9/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/9/15
CreateSpace,6/1/15,6/30/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,6/9/15
CreateSpace,6/1/15,6/30/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,6/9/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781935961260,,1935961268,,,14.95,,,5.65,The Essential Stay-at-Home Mom Manual,,6/9/15
CreateSpace,6/1/15,6/30/15,1,4.48,USD,United States,,,9781513700212,,1513700219,,,11.95,,,4.48,Forbidden Darkness,,6/9/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/9/15
CreateSpace,6/1/15,6/30/15,1,8.15,USD,United States,,,9781620159538,,1620159538,,,19.95,,,8.15,The Seduction of Mallory McKenzie,,6/10/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,6/10/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.49,USD,United States,,,9781935961895,,1935961896,,,16.95,,,6.49,The Art of Selling Real Estate,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.23,USD,United States,,,9781620157985,,1620157985,,,17.95,,,6.23,Guessing at Normal,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/10/15
CreateSpace,6/1/15,6/30/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,6/10/15
CreateSpace,6/1/15,6/30/15,1,5.24,USD,United States,,,9781620154014,,1620154013,,,12.95,,,5.24,Along the Wheel of Time: Sacred Stories for Nature Lovers,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/10/15
CreateSpace,6/1/15,6/30/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,6/10/15
CreateSpace,6/1/15,6/30/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,6/10/15
CreateSpace,6/1/15,6/30/15,1,5.94,USD,United States,,,9781620156513,,1620156512,,,15.95,,,5.94,Earth,,6/10/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620157183,,1620157187,,,19.95,,,6.95,Duet for Three Hands,,6/10/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/10/15
CreateSpace,6/1/15,6/30/15,1,5.08,USD,United States,,,9781620153550,,1620153556,,,13.95,,,5.08,Six Strings,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.86,USD,United States,,,9781620159460,,1620159465,,,12.95,,,4.86,Fearless in Euroclydon,,6/10/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/10/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/10/15
CreateSpace,6/1/15,6/30/15,1,4.43,USD,United States,,,9781935961734,,193596173X,,,11.95,,,4.43,American Goulash,,6/10/15
CreateSpace,6/1/15,6/30/15,1,1.74,USD,United States,,,9781935961956,,1935961950,,,8.99,,,1.74,Princesses Can Be Pirates Too!,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.52,USD,United States,,,9781620151693,,1620151693,,,16.95,,,6.52,Seasons' End,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/11/15
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.04,USD,United States,,,9781620159545,,1620159546,,,16.95,,,6.04,Downcast,,6/11/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.04,USD,United States,,,9781620159545,,1620159546,,,16.95,,,6.04,Downcast,,6/11/15
CreateSpace,6/1/15,6/30/15,1,5.89,USD,United States,,,9781620152041,,1620152045,,,16.95,,,5.89,Undersea,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/11/15
CreateSpace,6/1/15,6/30/15,1,7.26,USD,United States,,,9781513700755,,1513700758,,,20.95,,,7.26,Josie Jameson and the Fourth Tombstone,,6/11/15
CreateSpace,6/1/15,6/30/15,1,7.26,USD,United States,,,9781513700755,,1513700758,,,20.95,,,7.26,Josie Jameson and the Fourth Tombstone,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/11/15
CreateSpace,6/1/15,6/30/15,1,5.05,USD,United States,,,9781620157718,,1620157713,,,13.95,,,5.05,Underwater Secrets,,6/11/15
CreateSpace,6/1/15,6/30/15,1,7.26,USD,United States,,,9781513700755,,1513700758,,,20.95,,,7.26,Josie Jameson and the Fourth Tombstone,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.43,USD,United States,,,9781620156537,,1620156539,,,11.95,,,4.43,Travels with Penny: True Tales of a Gay Guy and His Mother,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.43,USD,United States,,,9781620156537,,1620156539,,,11.95,,,4.43,Travels with Penny: True Tales of a Gay Guy and His Mother,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.43,USD,United States,,,9781620156537,,1620156539,,,11.95,,,4.43,Travels with Penny: True Tales of a Gay Guy and His Mother,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.43,USD,United States,,,9781620156537,,1620156539,,,11.95,,,4.43,Travels with Penny: True Tales of a Gay Guy and His Mother,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.43,USD,United States,,,9781620156537,,1620156539,,,11.95,,,4.43,Travels with Penny: True Tales of a Gay Guy and His Mother,,6/11/15
CreateSpace,6/1/15,6/30/15,1,4.76,USD,United States,,,9781620158746,,1620158744,,,13.95,,,4.76,Shades of Blue,,6/11/15
CreateSpace,6/1/15,6/30/15,1,5.29,USD,United States,,,9781935961642,,1935961640,,,15.95,,,5.29,Scars From a Memoir,,6/11/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/11/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,6/11/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.44,USD,United States,,,9781620156896,,162015689X,,,12.95,,,5.44,Broken Places,,6/12/15
CreateSpace,6/1/15,6/30/15,1,6.2,USD,United States,,,9781620153499,,1620153491,,,16.95,,,6.2,Biking Uphill,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.75,USD,United States,,,9781620151709,,1620151707,,,16.95,,,5.75,"Water, Stone, Heart",,6/12/15
CreateSpace,6/1/15,6/30/15,1,4.51,USD,United States,,,9781620159026,,1620159023,,,11.49,,,4.51,No Rest for the Wicked,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620159514,,1620159511,,,14.95,,,5.56,"The Widow's Game, Another Horrific Adventure of Maddie Holliday Von Stark",,6/12/15
CreateSpace,6/1/15,6/30/15,1,6.08,USD,United States,,,9781620155882,,1620155885,,,17.95,,,6.08,"Last Stop, The Twilight Zone: The Biography of Rod Serling",,6/12/15
CreateSpace,6/1/15,6/30/15,1,6.04,USD,United States,,,9781620159545,,1620159546,,,16.95,,,6.04,Downcast,,6/12/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/12/15
CreateSpace,6/1/15,6/30/15,1,4.6,USD,United States,,,9781935961628,,1935961624,,,13.95,,,4.6,Running in Darkness,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.24,USD,United States,,,9781620155561,,1620155567,,,12.95,,,5.24,Misadventures of Princess Sydney,,6/12/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/12/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/12/15
CreateSpace,6/1/15,6/30/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,6/12/15
CreateSpace,6/1/15,6/30/15,1,4.33,USD,United States,,,9781935961994,,1935961993,,,12.95,,,4.33,Dizzy in Karachi: A Journey to Pakistan,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.44,USD,United States,,,9781620158890,,1620158892,,,15.95,,,5.44,Sandcastle and Other Stories - The Complete Edition,,6/12/15
CreateSpace,6/1/15,6/30/15,1,7.12,USD,United States,,,9781620151785,,1620151782,,,19.95,,,7.12,The Secrets of Casanova,,6/12/15
CreateSpace,6/1/15,6/30/15,1,6.95,USD,United States,,,9781620159569,,1620159562,,,18.95,,,6.95,Too Clever by Half,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.86,USD,United States,,,9781620158982,,1620158981,,,14.99,,,5.86,Lone Survivor,,6/12/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/13/15
CreateSpace,6/1/15,6/30/15,1,6.01,USD,United States,,,9781935961987,,1935961985,,,16.95,,,6.01,Suitcase Filled with Nails: Lessons Learned from Teaching Art in Kuwait,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,6/13/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.05,USD,United States,,,9781620157718,,1620157713,,,13.95,,,5.05,Underwater Secrets,,6/13/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.68,USD,United States,,,9781935961291,,1935961292,,,15.95,,,5.68,Memoirs Aren't Fairytales: A Story of Addiction,,6/13/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.7,USD,United States,,,9781620154410,,1620154412,,,14.95,,,5.7,My Fluorescent God,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.03,USD,United States,,,9781620151730,,1620151731,,,14.95,,,5.03,The Dark Light of Day,,6/13/15
CreateSpace,6/1/15,6/30/15,1,5.44,USD,United States,,,9781620156896,,162015689X,,,12.95,,,5.44,Broken Places,,6/14/15
CreateSpace,6/1/15,6/30/15,1,3.88,USD,United States,,,9781620157145,,1620157144,,,13.95,,,3.88,Three-Year-Olds Are A**holes,,6/14/15
CreateSpace,6/1/15,6/30/15,1,6.3,USD,United States,,,9781620153598,,1620153599,,,16.95,,,6.3,Autumn Getaway,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.03,USD,United States,,,9781620158432,,1620158434,,,12.95,,,5.03,Wishing Cross Station,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.48,USD,United States,,,9780984178674,,984178678,,,12.95,,,5.48,The Golden Theme,,6/14/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/14/15
CreateSpace,6/1/15,6/30/15,1,3.35,USD,United States,,,9781935961758,,1935961756,,,9.95,,,3.35,Ink Spots,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.17,USD,United States,,,9781620151679,,1620151677,,,15.95,,,5.17,The Old Cape House,,6/14/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620157299,,1620157292,,,17.95,,,6.37,Forbidden,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.65,USD,United States,,,9781620159415,,1620159414,,,16.95,,,5.65,Rules for Reforming a Rake,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.51,USD,United States,,,9781620156704,,1620156709,,,15.95,,,5.51,The Duke I'm Going to Marry,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.56,USD,United States,,,9781620154854,,1620154854,,,15.95,,,5.56,My Fair Lily,,6/14/15
CreateSpace,6/1/15,6/30/15,1,3.82,USD,United States,,,9781620157725,,1620157721,,,9.95,,,3.82,Don't Hit Me!,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.32,USD,United States,,,9781935961246,,1935961241,,,14.95,,,5.32,Throwaway,,6/14/15
CreateSpace,6/1/15,6/30/15,1,5.32,USD,United States,,,9781620155899,,1620155893,,,13.95,,,5.32,Ride of Your Life,,6/15/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,6/15/15
CreateSpace,6/1/15,6/30/15,1,6.37,USD,United States,,,9781620154267,,1620154269,,,20.95,,,6.37,Zeus Is Dead: A Monstrously Inconvenient Adventure,,6/15/15
CreateSpace,6/1/15,6/30/15,1,8.48,USD,United States,,,9780984178629,,984178627,,,18.95,,,8.48,Invisible Ink,,6/15/15
CreateSpace,6/1/15,6/30/15,1,10.55,USD,United States,,,9781935961918,,1935961918,,,22.95,,,10.55,The Art of Grant Writing,,6/15/15
CreateSpace,6/1/15,6/30/15,1,3.64,USD,United States,,,9781935961185,,1935961187,,,11.95,,,3.64,Let the Dogs Speak!,,6/15/15
CreateSpace,6/1/15,6/30/15,1,4.74,USD,United States,,,9781620158883,,1620158884,,,11.95,,,4.74,Kindness Wins,,6/15/15
